Source 	 Sink 	 Weight
 ADM 	 BDX 	 1.184652
 ADM 	 BEN 	 0.9976345
 ADM 	 BF.B 	 1.294524
 ADM 	 BHI 	 1.119768
 ADM 	 BIIB 	 1.229225
 ADM 	 BK 	 1.070169
 ADM 	 BLK 	 1.007481
 ADM 	 BLL 	 1.102357
 ADM 	 BMY 	 1.261535
 ADM 	 BRK.B 	 1.056946
 ADM 	 BSX 	 1.222151
 ADM 	 BWA 	 1.068006
 ADM 	 BXP 	 1.174989
 ADM 	 C 	 1.038984
 ADM 	 CA 	 1.132921
 ADM 	 CAG 	 1.200734
 ADM 	 CAH 	 1.252468
 ADM 	 CAT 	 1.061967
 ADM 	 CB 	 1.062941
 ADM 	 CBG 	 1.055834
 ADM 	 CBOE 	 1.34402
 ADM 	 CBS 	 1.183898
 ADM 	 CCI 	 1.149708
 ADM 	 CCL 	 1.144359
 ADM 	 CELG 	 1.269231
 ADM 	 CERN 	 1.186753
 ADM 	 CF 	 1.336962
 ADM 	 CHD 	 1.350808
 ADM 	 CHK 	 1.152207
 ADM 	 CHRW 	 1.203955
 ADM 	 CHTR 	 1.218775
 ADM 	 CI 	 1.249845
 ADM 	 CINF 	 1.089718
 ADM 	 CL 	 1.084368
 ADM 	 CLX 	 1.228056
 ADM 	 CMA 	 1.093669
 ADM 	 CMCSA 	 1.32666
 ADM 	 CME 	 1.251023
 ADM 	 CMG 	 1.336293
 ADM 	 CMI 	 1.161332
 ADM 	 CMS 	 1.248187
 ADM 	 CNC 	 1.289298
 ADM 	 CNP 	 1.116336
 ADM 	 COF 	 1.113353
 ADM 	 COG 	 1.22853
 ADM 	 COH 	 1.244621
 ADM 	 COL 	 1.12791
 ADM 	 COO 	 1.226365
 ADM 	 COP 	 1.067527
 ADM 	 COST 	 1.231446
 ADM 	 COTY 	 1.214645
 ADM 	 CPB 	 1.188457
 ADM 	 CRM 	 1.199036
 ADM 	 CSCO 	 1.113876
 ADM 	 CSX 	 1.177565
 ADM 	 CTAS 	 1.127997
 ADM 	 CTL 	 1.231464
 ADM 	 CTSH 	 1.191071
 ADM 	 CTXS 	 1.138481
 ADM 	 CVS 	 1.191703
 ADM 	 CVX 	 1.06079
 ADM 	 CXO 	 1.128722
 ADM 	 D 	 1.188608
 ADM 	 DAL 	 1.22407
 ADM 	 DD 	 1.139853
 ADM 	 DE 	 1.157646
 ADM 	 DFS 	 1.115732
 ADM 	 DG 	 1.310218
 ADM 	 DGX 	 1.151862
 ADM 	 DHI 	 1.140349
 ADM 	 DHR 	 1.159865
 ADM 	 DIS 	 1.180789
 ADM 	 DISCA 	 1.292186
 ADM 	 DISCK 	 1.289089
 ADM 	 DISH 	 1.189189
 ADM 	 DLPH 	 1.078712
 ADM 	 DLR 	 1.213072
 ADM 	 DLTR 	 1.272035
 ADM 	 DOV 	 1.057727
 ADM 	 DOW 	 1.103525
 ADM 	 DPS 	 1.195984
 ADM 	 DRI 	 1.215193
 ADM 	 DTE 	 1.228127
 ADM 	 DUK 	 1.265257
 ADM 	 DVA 	 1.201928
 ADM 	 DVN 	 1.083269
 ADM 	 DXC 	 1.311403
 ADM 	 EA 	 1.235805
 ADM 	 EBAY 	 1.341452
 ADM 	 ECL 	 1.053024
 ADM 	 ED 	 1.305988
 ADM 	 EFX 	 1.105905
 ADM 	 EIX 	 1.26253
 ADM 	 EL 	 1.140438
 ADM 	 EMN 	 1.06165
 ADM 	 EMR 	 1.067827
 ADM 	 EOG 	 1.118913
 ADM 	 EQIX 	 1.157625
 ADM 	 EQR 	 1.242997
 ADM 	 EQT 	 1.208496
 ADM 	 ES 	 1.269677
 ADM 	 ESRX 	 1.222458
 ADM 	 ESS 	 1.229903
 ADM 	 ETFC 	 1.141306
 ADM 	 ETN 	 1.052543
 ADM 	 ETR 	 1.23216
 ADM 	 EVHC 	 1.364575
 ADM 	 EW 	 1.334103
 ADM 	 EXC 	 1.15012
 ADM 	 EXPD 	 1.133944
 ADM 	 EXPE 	 1.212476
 ADM 	 EXR 	 1.301357
 ADM 	 F 	 1.097211
 ADM 	 FAST 	 1.126761
 ADM 	 FB 	 1.215803
 ADM 	 FBHS 	 1.171609
 ADM 	 FCX 	 1.130795
 ADM 	 FDX 	 1.107965
 ADM 	 FE 	 1.198164
 ADM 	 FFIV 	 1.18891
 ADM 	 FIS 	 1.06058
 ADM 	 FISV 	 1.089368
 ADM 	 FITB 	 1.105899
 ADM 	 FL 	 1.285719
 ADM 	 FLIR 	 1.18484
 ADM 	 FLR 	 1.087271
 ADM 	 FLS 	 1.081299
 ADM 	 FMC 	 1.097267
 ADM 	 FOX 	 1.221061
 ADM 	 FOXA 	 1.21496
 ADM 	 FRT 	 1.193294
 ADM 	 FTI 	 1.150374
 ADM 	 GD 	 1.136056
 ADM 	 GE 	 1.092546
 ADM 	 GGP 	 1.216093
 ADM 	 GILD 	 1.188596
 ADM 	 GIS 	 1.094903
 ADM 	 GLW 	 1.068836
 ADM 	 GM 	 1.155514
 ADM 	 GOOG 	 1.228459
 ADM 	 GOOGL 	 1.223519
 ADM 	 GPC 	 1.110426
 ADM 	 GPN 	 1.149681
 ADM 	 GPS 	 1.310624
 ADM 	 GRMN 	 1.188408
 ADM 	 GS 	 1.067074
 ADM 	 GT 	 1.133019
 ADM 	 GWW 	 1.188473
 ADM 	 HAL 	 1.101665
 ADM 	 HAS 	 1.239147
 ADM 	 HBAN 	 1.116797
 ADM 	 HBI 	 1.343099
 ADM 	 HCA 	 1.212587
 ADM 	 HCN 	 1.238441
 ADM 	 HCP 	 1.285338
 ADM 	 HD 	 1.184763
 ADM 	 HES 	 1.08892
 ADM 	 HIG 	 1.073556
 ADM 	 HOG 	 1.215072
 ADM 	 HOLX 	 1.206018
 ADM 	 HON 	 1.041029
 ADM 	 HP 	 1.111447
 ADM 	 HPQ 	 1.284107
 ADM 	 HRB 	 1.309452
 ADM 	 HRL 	 1.305426
 ADM 	 HRS 	 1.093572
 ADM 	 HSIC 	 1.17682
 ADM 	 HST 	 1.109952
 ADM 	 HSY 	 1.20724
 ADM 	 HUM 	 1.260224
 ADM 	 IBM 	 1.1334
 ADM 	 ICE 	 1.354913
 ADM 	 IDXX 	 1.346424
 ADM 	 IFF 	 1.10292
 ADM 	 ILMN 	 1.274792
 ADM 	 INCY 	 1.246591
 ADM 	 INTC 	 1.152262
 ADM 	 INTU 	 1.154912
 ADM 	 IP 	 1.069678
 ADM 	 IPG 	 1.129697
 ADM 	 IR 	 1.078186
 ADM 	 IRM 	 1.225429
 ADM 	 ISRG 	 1.236621
 ADM 	 IT 	 1.212944
 ADM 	 ITW 	 1.038741
 ADM 	 IVZ 	 1.004475
 ADM 	 JBHT 	 1.162745
 ADM 	 JCI 	 1.113887
 ADM 	 JEC 	 1.114251
 ADM 	 JNJ 	 1.13312
 ADM 	 JNPR 	 1.223476
 ADM 	 JPM 	 1.062739
 ADM 	 JWN 	 1.287117
 ADM 	 K 	 1.124753
 ADM 	 KEY 	 1.110506
 ADM 	 KIM 	 1.189964
 ADM 	 KLAC 	 1.232175
 ADM 	 KMB 	 1.135894
 ADM 	 KMI 	 1.123706
 ADM 	 KMX 	 1.169866
 ADM 	 KO 	 1.139374
 ADM 	 KORS 	 1.350784
 ADM 	 KR 	 1.369857
 ADM 	 KSS 	 1.355584
 ADM 	 KSU 	 1.14976
 ADM 	 L 	 1.025068
 ADM 	 LB 	 1.291489
 ADM 	 LEG 	 1.108763
 ADM 	 LEN 	 1.121778
 ADM 	 LH 	 1.200387
 ADM 	 LKQ 	 1.145444
 ADM 	 LLL 	 1.182403
 ADM 	 LLY 	 1.251427
 ADM 	 LMT 	 1.230771
 ADM 	 LNC 	 1.063363
 ADM 	 LNT 	 1.399292
 ADM 	 LOW 	 1.201121
 ADM 	 LRCX 	 1.149298
 ADM 	 LUK 	 1.093588
 ADM 	 LUV 	 1.236027
 ADM 	 LVLT 	 1.126589
 ADM 	 LYB 	 1.087833
 ADM 	 M 	 1.284761
 ADM 	 MA 	 1.117493
 ADM 	 MAA 	 1.265409
 ADM 	 MAC 	 1.228408
 ADM 	 MAR 	 1.082722
 ADM 	 MAS 	 1.162023
 ADM 	 MAT 	 1.276449
 ADM 	 MCD 	 1.193754
 ADM 	 MCHP 	 1.143934
 ADM 	 MCK 	 1.249713
 ADM 	 MCO 	 1.089358
 ADM 	 MDLZ 	 1.066751
 ADM 	 MDT 	 1.166231
 ADM 	 MET 	 1.104707
 ADM 	 MHK 	 1.111982
 ADM 	 MJN 	 1.178091
 ADM 	 MKC 	 1.122816
 ADM 	 MLM 	 1.143374
 ADM 	 MMC 	 1.033743
 ADM 	 MMM 	 1.087097
 ADM 	 MNK 	 1.289957
 ADM 	 MNST 	 1.338166
 ADM 	 MO 	 1.153949
 ADM 	 MON 	 1.123136
 ADM 	 MOS 	 1.121544
 ADM 	 MPC 	 1.264438
 ADM 	 MRK 	 1.194465
 ADM 	 MRO 	 1.090045
 ADM 	 MS 	 1.062962
 ADM 	 MSFT 	 1.158022
 ADM 	 MSI 	 1.194377
 ADM 	 MTB 	 1.112356
 ADM 	 MTD 	 1.142622
 ADM 	 MU 	 1.165639
 ADM 	 MUR 	 1.079898
 ADM 	 MYL 	 1.229481
 ADM 	 NAVI 	 1.162224
 ADM 	 NBL 	 1.076425
 ADM 	 NDAQ 	 1.172851
 ADM 	 NEE 	 1.214966
 ADM 	 NEM 	 1.306179
 ADM 	 NFLX 	 1.346727
 ADM 	 NFX 	 1.123732
 ADM 	 NI 	 1.346828
 ADM 	 NKE 	 1.314206
 ADM 	 NLSN 	 1.175717
 ADM 	 NOC 	 1.173596
 ADM 	 NOV 	 1.165062
 ADM 	 NRG 	 1.154354
 ADM 	 NSC 	 1.14454
 ADM 	 NTAP 	 1.189093
 ADM 	 NTRS 	 1.064026
 ADM 	 NUE 	 1.120351
 ADM 	 NVDA 	 1.326278
 ADM 	 NWL 	 1.101114
 ADM 	 NWS 	 1.100326
 ADM 	 NWSA 	 1.103615
 ADM 	 O 	 1.315659
 ADM 	 OKE 	 1.108842
 ADM 	 OMC 	 1.108729
 ADM 	 ORCL 	 1.109261
 ADM 	 ORLY 	 1.214217
 ADM 	 OXY 	 1.107954
 ADM 	 PAYX 	 1.156889
 ADM 	 PBCT 	 1.124944
 ADM 	 PCAR 	 1.083161
 ADM 	 PCG 	 1.250453
 ADM 	 PCLN 	 1.1834
 ADM 	 PDCO 	 1.160893
 ADM 	 PEG 	 1.210971
 ADM 	 PEP 	 1.090546
 ADM 	 PFE 	 1.198242
 ADM 	 PFG 	 0.9877747
 ADM 	 PG 	 1.119273
 ADM 	 PGR 	 1.096376
 ADM 	 PH 	 1.072236
 ADM 	 PHM 	 1.128044
 ADM 	 PKI 	 1.128734
 ADM 	 PLD 	 1.110171
 ADM 	 PM 	 1.113941
 ADM 	 PNC 	 1.078737
 ADM 	 PNR 	 1.065867
 ADM 	 PNW 	 1.267496
 ADM 	 PPG 	 1.235226
 ADM 	 PPL 	 1.173673
 ADM 	 PRGO 	 1.34022
 ADM 	 PRU 	 1.077424
 ADM 	 PSA 	 1.276763
 ADM 	 PSX 	 1.111546
 ADM 	 PVH 	 1.184341
 ADM 	 PWR 	 1.184332
 ADM 	 PX 	 1.059816
 ADM 	 PXD 	 1.185041
 ADM 	 QCOM 	 1.199612
 ADM 	 R 	 1.05489
 ADM 	 RAI 	 1.277582
 ADM 	 RCL 	 1.13695
 ADM 	 REG 	 1.210846
 ADM 	 REGN 	 1.241954
 ADM 	 RF 	 1.101058
 ADM 	 RHI 	 1.172025
 ADM 	 RHT 	 1.156699
 ADM 	 RIG 	 1.153541
 ADM 	 RJF 	 1.106253
 ADM 	 RL 	 1.227014
 ADM 	 ROK 	 1.056354
 ADM 	 ROP 	 1.079107
 ADM 	 ROST 	 1.336736
 ADM 	 RRC 	 1.17797
 ADM 	 RSG 	 1.164956
 ADM 	 RTN 	 1.235249
 ADM 	 SBUX 	 1.306612
 ADM 	 SCG 	 1.26071
 ADM 	 SCHW 	 1.122838
 ADM 	 SEE 	 1.130741
 ADM 	 SHW 	 1.177704
 ADM 	 SIG 	 1.244438
 ADM 	 SJM 	 1.17597
 ADM 	 SLB 	 1.066711
 ADM 	 SLG 	 1.155937
 ADM 	 SNA 	 1.113842
 ADM 	 SNI 	 1.218325
 ADM 	 SNPS 	 1.144568
 ADM 	 SO 	 1.263131
 ADM 	 SPG 	 1.208547
 ADM 	 SPGI 	 1.103137
 ADM 	 SPLS 	 1.228196
 ADM 	 SRCL 	 1.279091
 ADM 	 SRE 	 1.173493
 ADM 	 STI 	 1.067259
 ADM 	 STT 	 1.05377
 ADM 	 STX 	 1.182055
 ADM 	 STZ 	 1.196445
 ADM 	 SWK 	 1.093436
 ADM 	 SWKS 	 1.178282
 ADM 	 SYK 	 1.114999
 ADM 	 SYMC 	 1.225987
 ADM 	 SYY 	 1.230146
 ADM 	 T 	 1.179686
 ADM 	 TAP 	 1.207757
 ADM 	 TDC 	 1.215579
 ADM 	 TDG 	 1.229328
 ADM 	 TEL 	 1.055061
 ADM 	 TGNA 	 1.181009
 ADM 	 TGT 	 1.299838
 ADM 	 TIF 	 1.181618
 ADM 	 TJX 	 1.2271
 ADM 	 TMK 	 1.241832
 ADM 	 TMO 	 1.112174
 ADM 	 TRIP 	 1.238873
 ADM 	 TROW 	 1.045296
 ADM 	 TRV 	 1.095078
 ADM 	 TSCO 	 1.228793
 ADM 	 TSN 	 1.195478
 ADM 	 TSO 	 1.236018
 ADM 	 TSS 	 1.142082
 ADM 	 TWX 	 1.219396
 ADM 	 TXN 	 1.115925
 ADM 	 TXT 	 1.099683
 ADM 	 UAA 	 1.307003
 ADM 	 UAL 	 1.241867
 ADM 	 UDR 	 1.221
 ADM 	 UHS 	 1.224669
 ADM 	 ULTA 	 1.259311
 ADM 	 UNH 	 1.173924
 ADM 	 UNM 	 1.059495
 ADM 	 UNP 	 1.273153
 ADM 	 UPS 	 1.145809
 ADM 	 URI 	 1.131631
 ADM 	 USB 	 1.063142
 ADM 	 UTX 	 1.0613
 ADM 	 V 	 1.329654
 ADM 	 VAR 	 1.152551
 ADM 	 VFC 	 1.151304
 ADM 	 VIAB 	 1.215325
 ADM 	 VLO 	 1.235922
 ADM 	 VMC 	 1.142369
 ADM 	 VNO 	 1.158537
 ADM 	 VRSK 	 1.186857
 ADM 	 VRSN 	 1.176242
 ADM 	 VRTX 	 1.250521
 ADM 	 VTR 	 1.270468
 ADM 	 VZ 	 1.172327
 ADM 	 WAT 	 1.192095
 ADM 	 WBA 	 1.243282
 ADM 	 WDC 	 1.144181
 ADM 	 WEC 	 1.26307
 ADM 	 WFC 	 1.080551
 ADM 	 WFM 	 1.315777
 ADM 	 WHR 	 1.146483
 ADM 	 WM 	 1.178645
 ADM 	 WMB 	 1.158258
 ADM 	 WMT 	 1.242962
 ADM 	 WU 	 1.094034
 ADM 	 WY 	 1.103331
 ADM 	 WYN 	 1.143686
 ADM 	 WYNN 	 1.200961
 ADM 	 XEC 	 1.129405
 ADM 	 XEL 	 1.264243
 ADM 	 XL 	 1.150279
 ADM 	 XLNX 	 1.16273
 ADM 	 XOM 	 1.074026
 ADM 	 XRAY 	 1.138482
 ADM 	 XRX 	 1.165014
 ADM 	 XYL 	 1.06133
 ADM 	 YHOO 	 1.192371
 ADM 	 YUM 	 1.31767
 ADM 	 ZBH 	 1.185321
 ADM 	 ZION 	 1.07207
 ADM 	 ZTS 	 1.209884
 ADP 	 ADS 	 1.099402
 ADP 	 ADSK 	 1.109512
 ADP 	 AEE 	 1.204144
 ADP 	 AEP 	 1.186987
 ADP 	 AES 	 1.172831
 ADP 	 AET 	 1.117062
 ADP 	 AFL 	 0.9255067
 ADP 	 AGN 	 1.200043
 ADP 	 AIG 	 1.022587
 ADP 	 AIV 	 1.12785
 ADP 	 AIZ 	 1.124694
 ADP 	 AJG 	 0.9575121
 ADP 	 AKAM 	 1.064435
 ADP 	 ALB 	 1.11747
 ADP 	 ALK 	 1.226867
 ADP 	 ALL 	 1.068781
 ADP 	 ALLE 	 1.024532
 ADP 	 ALXN 	 1.14932
 ADP 	 AMAT 	 1.069604
 ADP 	 AMD 	 1.274983
 ADP 	 AME 	 1.021413
 ADP 	 AMG 	 1.031151
 ADP 	 AMGN 	 1.061263
 ADP 	 AMP 	 0.9910857
 ADP 	 AMT 	 1.082413
 ADP 	 AMZN 	 1.181633
 ADP 	 AN 	 1.127572
 ADP 	 ANTM 	 1.115523
 ADP 	 AON 	 0.9556231
 ADP 	 APA 	 1.220998
 ADP 	 APC 	 1.165318
 ADP 	 APD 	 1.042926
 ADP 	 APH 	 1.248346
 ADP 	 ARE 	 1.1329
 ADP 	 ARNC 	 1.315246
 ADP 	 ATVI 	 1.143386
 ADP 	 AVB 	 1.11464
 ADP 	 AVGO 	 1.098758
 ADP 	 AVY 	 1.0944
 ADP 	 AWK 	 1.207133
 ADP 	 AXP 	 1.117372
 ADP 	 AYI 	 1.259433
 ADP 	 AZO 	 1.09501
 ADP 	 BA 	 1.024877
 ADP 	 BAC 	 1.061662
 ADP 	 BAX 	 1.299273
 ADP 	 BBBY 	 1.146074
 ADP 	 BBT 	 1.032921
 ADP 	 BBY 	 1.238092
 ADP 	 BCR 	 1.101242
 ADP 	 BDX 	 1.08824
 ADP 	 BEN 	 1.037066
 ADP 	 BF.B 	 1.270832
 ADP 	 BHI 	 1.231764
 ADP 	 BIIB 	 1.172758
 ADP 	 BK 	 1.017325
 ADP 	 BLK 	 0.9473174
 ADP 	 BLL 	 1.07434
 ADP 	 BMY 	 1.187301
 ADP 	 BRK.B 	 0.903915
 ADP 	 BSX 	 1.135022
 ADP 	 BWA 	 1.120261
 ADP 	 BXP 	 1.069057
 ADP 	 C 	 1.015458
 ADP 	 CA 	 0.9640119
 ADP 	 CAG 	 1.230094
 ADP 	 CAH 	 1.102693
 ADP 	 CAT 	 1.13253
 ADP 	 CB 	 0.9338786
 ADP 	 CBG 	 1.050844
 ADP 	 CBOE 	 1.211784
 ADP 	 CBS 	 1.107687
 ADP 	 CCI 	 1.13405
 ADP 	 CCL 	 1.062023
 ADP 	 CELG 	 1.231996
 ADP 	 CERN 	 1.11621
 ADP 	 CF 	 1.382198
 ADP 	 CHD 	 1.295901
 ADP 	 CHK 	 1.323501
 ADP 	 CHRW 	 1.116586
 ADP 	 CHTR 	 1.124329
 ADP 	 CI 	 1.168915
 ADP 	 CINF 	 0.9508193
 ADP 	 CL 	 1.02294
 ADP 	 CLX 	 1.145245
 ADP 	 CMA 	 1.103296
 ADP 	 CMCSA 	 1.251782
 ADP 	 CME 	 1.084876
 ADP 	 CMG 	 1.276628
 ADP 	 CMI 	 1.128168
 ADP 	 CMS 	 1.212617
 ADP 	 CNC 	 1.291681
 ADP 	 CNP 	 1.161509
 ADP 	 COF 	 1.061403
 ADP 	 COG 	 1.253788
 ADP 	 COH 	 1.175623
 ADP 	 COL 	 1.022204
 ADP 	 COO 	 1.180589
 ADP 	 COP 	 1.208215
 ADP 	 COST 	 1.074638
 ADP 	 COTY 	 1.244178
 ADP 	 CPB 	 1.133324
 ADP 	 CRM 	 1.116442
 ADP 	 CSCO 	 1.02092
 ADP 	 CSX 	 1.111596
 ADP 	 CTAS 	 0.9980885
 ADP 	 CTL 	 1.175299
 ADP 	 CTSH 	 1.053007
 ADP 	 CTXS 	 1.029101
 ADP 	 CVS 	 1.11357
 ADP 	 CVX 	 1.119187
 ADP 	 CXO 	 1.231722
 ADP 	 D 	 1.173927
 ADP 	 DAL 	 1.064068
 ADP 	 DD 	 1.121127
 ADP 	 DE 	 1.154237
 ADP 	 DFS 	 1.036872
 ADP 	 DG 	 1.220164
 ADP 	 DGX 	 1.095948
 ADP 	 DHI 	 1.097662
 ADP 	 DHR 	 1.110009
 ADP 	 DIS 	 1.013942
 ADP 	 DISCA 	 1.257127
 ADP 	 DISCK 	 1.255549
 ADP 	 DISH 	 1.163893
 ADP 	 DLPH 	 1.108136
 ADP 	 DLR 	 1.183654
 ADP 	 DLTR 	 1.157678
 ADP 	 DOV 	 1.091516
 ADP 	 DOW 	 1.072553
 ADP 	 DPS 	 1.097056
 ADP 	 DRI 	 1.193581
 ADP 	 DTE 	 1.18636
 ADP 	 DUK 	 1.231697
 ADP 	 DVA 	 1.116589
 ADP 	 DVN 	 1.211388
 ADP 	 DXC 	 1.265426
 ADP 	 EA 	 1.167083
 ADP 	 EBAY 	 1.273103
 ADP 	 ECL 	 1.011828
 ADP 	 ED 	 1.259884
 ADP 	 EFX 	 0.9534923
 ADP 	 EIX 	 1.227024
 ADP 	 EL 	 1.129617
 ADP 	 EMN 	 1.083617
 ADP 	 EMR 	 1.051318
 ADP 	 EOG 	 1.194949
 ADP 	 EQIX 	 1.060793
 ADP 	 EQR 	 1.149818
 ADP 	 EQT 	 1.254237
 ADP 	 ES 	 1.220198
 ADP 	 ESRX 	 1.153323
 ADP 	 ESS 	 1.135956
 ADP 	 ETFC 	 1.069565
 ADP 	 ETN 	 1.0394
 ADP 	 ETR 	 1.226976
 ADP 	 EVHC 	 1.369046
 ADP 	 EW 	 1.319933
 ADP 	 EXC 	 1.207471
 ADP 	 EXPD 	 1.028771
 ADP 	 EXPE 	 1.089488
 ADP 	 EXR 	 1.161577
 ADP 	 F 	 1.076238
 ADP 	 FAST 	 1.112333
 ADP 	 FB 	 1.108244
 ADP 	 FBHS 	 1.057966
 ADP 	 FCX 	 1.233159
 ADP 	 FDX 	 0.987763
 ADP 	 FE 	 1.215576
 ADP 	 FFIV 	 1.166122
 ADP 	 FIS 	 1.000882
 ADP 	 FISV 	 0.8231255
 ADP 	 FITB 	 1.069216
 ADP 	 FL 	 1.181072
 ADP 	 FLIR 	 1.116109
 ADP 	 FLR 	 1.1637
 ADP 	 FLS 	 1.169204
 ADP 	 FMC 	 1.144033
 ADP 	 FOX 	 1.07128
 ADP 	 FOXA 	 1.082412
 ADP 	 FRT 	 1.100308
 ADP 	 FTI 	 1.215667
 ADP 	 GD 	 0.9621947
 ADP 	 GE 	 0.9973206
 ADP 	 GGP 	 1.119438
 ADP 	 GILD 	 1.170409
 ADP 	 GIS 	 1.077307
 ADP 	 GLW 	 1.042648
 ADP 	 GM 	 1.129571
 ADP 	 GOOG 	 1.088542
 ADP 	 GOOGL 	 1.088769
 ADP 	 GPC 	 0.9659093
 ADP 	 GPN 	 1.215012
 ADP 	 GPS 	 1.259437
 ADP 	 GRMN 	 1.153129
 ADP 	 GS 	 1.004235
 ADP 	 GT 	 1.103815
 ADP 	 GWW 	 1.167443
 ADP 	 HAL 	 1.18516
 ADP 	 HAS 	 1.157569
 ADP 	 HBAN 	 1.080077
 ADP 	 HBI 	 1.28483
 ADP 	 HCA 	 1.191258
 ADP 	 HCN 	 1.190239
 ADP 	 HCP 	 1.216936
 ADP 	 HD 	 1.003836
 ADP 	 HES 	 1.204154
 ADP 	 HIG 	 0.9924472
 ADP 	 HOG 	 1.173377
 ADP 	 HOLX 	 1.141394
 ADP 	 HON 	 0.9393201
 ADP 	 HP 	 1.240029
 ADP 	 HPQ 	 1.232305
 ADP 	 HRB 	 1.20098
 ADP 	 HRL 	 1.300536
 ADP 	 HRS 	 1.092866
 ADP 	 HSIC 	 1.002511
 ADP 	 HST 	 1.053937
 ADP 	 HSY 	 1.127568
 ADP 	 HUM 	 1.217954
 ADP 	 IBM 	 1.048845
 ADP 	 ICE 	 1.339121
 ADP 	 IDXX 	 1.293911
 ADP 	 IFF 	 1.064467
 ADP 	 ILMN 	 1.198065
 ADP 	 INCY 	 1.197522
 ADP 	 INTC 	 1.04033
 ADP 	 INTU 	 0.9299529
 ADP 	 IP 	 1.092846
 ADP 	 IPG 	 1.003124
 ADP 	 IR 	 1.003817
 ADP 	 IRM 	 1.150195
 ADP 	 ISRG 	 1.182362
 ADP 	 IT 	 1.086622
 ADP 	 ITW 	 0.9235416
 ADP 	 IVZ 	 1.014039
 ADP 	 JBHT 	 1.060495
 ADP 	 JCI 	 1.105007
 ADP 	 JEC 	 1.114801
 ADP 	 JNJ 	 0.9871842
 ADP 	 JNPR 	 1.154283
 ADP 	 JPM 	 0.9979357
 ADP 	 JWN 	 1.233644
 ADP 	 K 	 1.116817
 ADP 	 KEY 	 1.067266
 ADP 	 KIM 	 1.07412
 ADP 	 KLAC 	 1.148265
 ADP 	 KMB 	 1.059456
 ADP 	 KMI 	 1.235811
 ADP 	 KMX 	 1.088242
 ADP 	 KO 	 1.097372
 ADP 	 KORS 	 1.268083
 ADP 	 KR 	 1.307711
 ADP 	 KSS 	 1.291614
 ADP 	 KSU 	 1.095159
 ADP 	 L 	 0.9971577
 ADP 	 LB 	 1.191525
 ADP 	 LEG 	 1.015403
 ADP 	 LEN 	 1.079405
 ADP 	 LH 	 1.132518
 ADP 	 LKQ 	 1.10026
 ADP 	 LLL 	 1.084774
 ADP 	 LLY 	 1.168367
 ADP 	 LMT 	 1.035839
 ADP 	 LNC 	 1.020336
 ADP 	 LNT 	 1.331261
 ADP 	 LOW 	 1.027646
 ADP 	 LRCX 	 1.050321
 ADP 	 LUK 	 1.089314
 ADP 	 LUV 	 1.088498
 ADP 	 LVLT 	 1.087521
 ADP 	 LYB 	 1.131172
 ADP 	 M 	 1.237584
 ADP 	 MA 	 0.9555188
 ADP 	 MAA 	 1.177039
 ADP 	 MAC 	 1.129422
 ADP 	 MAR 	 0.9750795
 ADP 	 MAS 	 1.097803
 ADP 	 MAT 	 1.219659
 ADP 	 MCD 	 1.05456
 ADP 	 MCHP 	 1.042532
 ADP 	 MCK 	 1.177901
 ADP 	 MCO 	 0.9628237
 ADP 	 MDLZ 	 1.072483
 ADP 	 MDT 	 1.084396
 ADP 	 MET 	 1.051831
 ADP 	 MHK 	 1.031312
 ADP 	 MJN 	 1.175594
 ADP 	 MKC 	 1.033499
 ADP 	 MLM 	 1.153991
 ADP 	 MMC 	 0.8724388
 ADP 	 MMM 	 0.9411795
 ADP 	 MNK 	 1.231785
 ADP 	 MNST 	 1.340595
 ADP 	 MO 	 1.098893
 ADP 	 MON 	 1.106819
 ADP 	 MOS 	 1.206888
 ADP 	 MPC 	 1.247176
 ADP 	 MRK 	 1.073181
 ADP 	 MRO 	 1.259627
 ADP 	 MS 	 1.01247
 ADP 	 MSFT 	 1.008233
 ADP 	 MSI 	 1.116687
 ADP 	 MTB 	 1.038733
 ADP 	 MTD 	 1.04378
 ADP 	 MU 	 1.177538
 ADP 	 MUR 	 1.236602
 ADP 	 MYL 	 1.19948
 ADP 	 NAVI 	 1.165889
 ADP 	 NBL 	 1.216959
 ADP 	 NDAQ 	 1.021634
 ADP 	 NEE 	 1.183958
 ADP 	 NEM 	 1.399348
 ADP 	 NFLX 	 1.360102
 ADP 	 NFX 	 1.261824
 ADP 	 NI 	 1.334419
 ADP 	 NKE 	 1.262794
 ADP 	 NLSN 	 1.106667
 ADP 	 NOC 	 1.012634
 ADP 	 NOV 	 1.269845
 ADP 	 NRG 	 1.304998
 ADP 	 NSC 	 1.11269
 ADP 	 NTAP 	 1.122239
 ADP 	 NTRS 	 1.019041
 ADP 	 NUE 	 1.079328
 ADP 	 NVDA 	 1.194292
 ADP 	 NWL 	 1.117786
 ADP 	 NWS 	 1.094971
 ADP 	 NWSA 	 1.084816
 ADP 	 O 	 1.218487
 ADP 	 OKE 	 1.226146
 ADP 	 OMC 	 0.9433748
 ADP 	 ORCL 	 1.022043
 ADP 	 ORLY 	 1.065578
 ADP 	 OXY 	 1.188202
 ADP 	 PAYX 	 0.7354409
 ADP 	 PBCT 	 1.064423
 ADP 	 PCAR 	 1.029073
 ADP 	 PCG 	 1.178668
 ADP 	 PCLN 	 1.111026
 ADP 	 PDCO 	 1.112546
 ADP 	 PEG 	 1.194434
